x,y,kind
698607.5,4651477.5,not_road
703603.5,4647893.5,not_road
702386.5,4648259.5,not_road
698975.5,4649250.5,not_road
700991.5,4650951.5,not_road
703396.5,4646567.5,not_road
702502.5,4649574.5,not_road
703658.5,4647672.5,not_road
699726.5,4646726.5,not_road
697215.5,4645871.5,not_road
703473.5,4647847.5,not_road
700652.5,4645918.5,not_road
701713.5,4646375.5,not_road
701365.5,4651795.5,not_road
697228.5,4648559.5,not_road
697509.5,4650039.5,not_road
700947.5,4647562.5,not_road
700501.5,4651217.5,not_road
703275.5,4646734.5,not_road
701345.5,4645945.5,not_road
703237.5,4651434.5,not_road
702726.5,4647292.5,not_road
703514.5,4649036.5,not_road
697978.5,4645807.5,not_road
700861.5,4648214.5,not_road
701245.5,4646065.5,not_road
697934.5,4651638.5,not_road
700320.5,4648220.5,not_road
702804.5,4651650.5,not_road
702836.5,4646733.5,not_road
701628.5,4646148.5,not_road
701159.5,4648602.5,not_road
699097.5,4649674.5,not_road
697412.5,4646721.5,not_road
701157.5,4649067.5,not_road
699251.5,4649991.5,not_road
699392.5,4646300.5,not_road
699102.5,4647126.5,not_road
700502.5,4649428.5,not_road
697856.5,4651734.5,not_road
701750.5,4646785.5,not_road
699566.5,4650615.5,not_road
702997.5,4649366.5,not_road
700450.5,4651717.5,not_road
697491.5,4649889.5,not_road
700408.5,4650267.5,not_road
702281.5,4651561.5,not_road
699507.5,4650665.5,not_road
698887.5,4650896.5,not_road
701670.5,4649303.5,not_road
701841.5,4651032.5,not_road
702305.5,4650990.5,not_road
702754.5,4650391.5,not_road
702260.5,4646825.5,not_road
698311.5,4645909.5,not_road
704128.5,4649649.5,not_road
703338.5,4651657.5,not_road
703209.5,4650867.5,not_road
699415.5,4651976.5,not_road
701329.5,4649738.5,not_road
702146.5,4646174.5,not_road
703448.5,4645901.5,not_road
697321.5,4651538.5,not_road
703330.5,4649998.5,not_road
701438.5,4647748.5,not_road
702963.5,4647314.5,not_road
703294.5,4648946.5,not_road
701943.5,4650761.5,not_road
702118.5,4648688.5,not_road
697784.5,4650460.5,not_road
702628.5,4650918.5,not_road
703471.5,4647689.5,not_road
703459.5,4651046.5,not_road
702079.5,4651887.5,not_road
703653.5,4649066.5,not_road
701624.5,4646594.5,not_road
702385.5,4649710.5,not_road
700468.5,4650826.5,not_road
702842.5,4650527.5,not_road
700298.5,4650959.5,not_road
700312.5,4650697.5,not_road
703014.5,4648206.5,not_road
701738.5,4647907.5,not_road
698864.5,4649995.5,not_road
701152.5,4649570.5,not_road
697293.5,4650011.5,not_road
700256.5,4650983.5,not_road
700471.5,4649912.5,not_road
702905.5,4650005.5,not_road
702896.5,4649103.5,not_road
704092.5,4646749.5,not_road
701753.5,4646309.5,not_road
700015.5,4650512.5,not_road
697826.5,4648635.5,not_road
700378.5,4651251.5,not_road
697433.5,4646749.5,not_road
697570.5,4649901.5,not_road
698437.5,4647994.5,not_road
701450.5,4646373.5,not_road
701646.5,4648486.5,not_road
700717.5,4646315.5,not_road
699371.5,4648939.5,not_road
698592.5,4646090.5,not_road
698946.5,4647746.5,not_road
698156.5,4648078.5,not_road
703394.5,4648927.5,not_road
701488.5,4645905.5,not_road
697279.5,4647462.5,not_road
702224.5,4648375.5,not_road
703029.5,4650862.5,not_road
702241.5,4651423.5,not_road
702942.5,4646542.5,not_road
702189.5,4647709.5,not_road
699258.5,4649529.5,not_road
700873.5,4646730.5,not_road
700305.5,4650263.5,not_road
703547.5,4651289.5,not_road
699171.5,4648384.5,not_road
700302.5,4647515.5,not_road
701786.5,4651363.5,not_road
701043.5,4650220.5,not_road
702017.5,4647269.5,not_road
698405.5,4647838.5,not_road
702460.5,4647828.5,not_road
701740.5,4650182.5,not_road
697784.5,4651823.5,not_road
704145.5,4646606.5,not_road
700308.5,4651239.5,not_road
701494.5,4648982.5,not_road
699187.5,4651643.5,not_road
701076.5,4647530.5,not_road
702040.5,4651575.5,not_road
697733.5,4651270.5,not_road
701356.5,4650572.5,not_road
697280.5,4649745.5,not_road
701877.5,4648188.5,not_road
703141.5,4646905.5,not_road
702267.5,4651510.5,not_road
703839.5,4651380.5,not_road
700101.5,4650528.5,not_road
698286.5,4651860.5,not_road
701353.5,4650380.5,not_road
698942.5,4648109.5,not_road
703954.5,4647788.5,not_road
698138.5,4649440.5,not_road
701592.5,4650019.5,not_road
704272.5,4649239.5,not_road
704181.5,4646870.5,not_road
702550.5,4646256.5,not_road
703818.5,4649585.5,not_road
701630.5,4645954.5,not_road
700823.5,4650071.5,not_road
699188.5,4649099.5,not_road
699361.5,4651979.5,not_road
697890.5,4651780.5,not_road
698135.5,4651059.5,not_road
702952.5,4648278.5,not_road
699410.5,4650971.5,not_road
697885.5,4646029.5,not_road
698592.5,4649939.5,not_road
697339.5,4651490.5,not_road
697611.5,4648781.5,not_road
700341.5,4649522.5,not_road
698350.5,4649457.5,not_road
697611.5,4650321.5,not_road
698040.5,4649526.5,not_road
702549.5,4650307.5,not_road
701760.5,4650799.5,not_road
702621.5,4650510.5,not_road
703700.5,4651257.5,not_road
703900.5,4651355.5,not_road
701610.5,4650200.5,not_road
702901.5,4648537.5,not_road
703060.5,4651503.5,not_road
703934.5,4649212.5,not_road
697295.5,4647866.5,not_road
701835.5,4647544.5,not_road
700195.5,4649061.5,not_road
700964.5,4648000.5,not_road
703810.5,4648504.5,not_road
700141.5,4646045.5,not_road
701853.5,4646694.5,not_road
699568.5,4649877.5,not_road
702997.5,4651673.5,not_road
697314.5,4646484.5,not_road
700125.5,4651998.5,not_road
702241.5,4649595.5,not_road
702770.5,4650497.5,not_road
703610.5,4651876.5,not_road
702401.5,4646968.5,not_road
703867.5,4648140.5,not_road
703889.5,4649520.5,not_road
697924.5,4651998.5,not_road
702814.5,4649211.5,not_road
702681.5,4648535.5,not_road
700801.5,4648054.5,not_road
703221.5,4649597.5,not_road
701159.5,4651307.5,not_road
703494.5,4648676.5,not_road
698900.5,4651406.5,not_road
701375.5,4650594.5,not_road
698706.5,4649533.5,not_road
701435.5,4648105.5,not_road
700285.5,4650963.5,not_road
701484.5,4645923.5,not_road
701358.5,4651185.5,not_road
699259.5,4645753.5,not_road
701005.5,4649721.5,not_road
700446.5,4650370.5,not_road
702348.5,4647573.5,not_road
700790.5,4651085.5,not_road
698405.5,4648102.5,not_road
702825.5,4648758.5,not_road
702944.5,4646791.5,not_road
704050.5,4649241.5,not_road
698325.5,4650539.5,not_road
697574.5,4649628.5,not_road
703079.5,4651271.5,not_road
702859.5,4647197.5,not_road
697323.5,4651107.5,not_road
700651.5,4647564.5,not_road
699946.5,4649609.5,not_road
701779.5,4648488.5,not_road
703541.5,4649466.5,not_road
701044.5,4648115.5,not_road
704224.5,4647254.5,not_road
702911.5,4648363.5,not_road
701066.5,4648649.5,not_road
697331.5,4649151.5,not_road
700651.5,4651386.5,not_road
701107.5,4646083.5,not_road
700630.5,4650480.5,not_road
704080.5,4645878.5,not_road
701817.5,4648270.5,not_road
700197.5,4646626.5,not_road
703278.5,4651787.5,not_road
700213.5,4651345.5,not_road
698147.5,4651201.5,not_road
700797.5,4649177.5,not_road
699311.5,4651849.5,not_road
704274.5,4647115.5,not_road
703887.5,4646420.5,not_road
702673.5,4650273.5,not_road
701456.5,4648207.5,not_road
703066.5,4646575.5,not_road
701529.5,4651654.5,not_road
703440.5,4648789.5,not_road
703517.5,4650727.5,not_road
699655.5,4648894.5,not_road
699671.5,4649498.5,not_road
698296.5,4649532.5,not_road
701573.5,4651561.5,not_road
703403.5,4646399.5,not_road
698995.5,4649347.5,not_road
701369.5,4646359.5,not_road
699959.5,4650561.5,not_road
701209.5,4646716.5,not_road
697735.5,4646613.5,not_road
700627.5,4647154.5,not_road
699186.5,4650007.5,not_road
699962.5,4649620.5,not_road
699358.5,4645947.5,not_road
699318.5,4646987.5,not_road
699214.5,4649421.5,not_road
700138.5,4648502.5,not_road
699250.5,4651686.5,not_road
698131.5,4650696.5,not_road
702157.5,4651859.5,not_road
700824.5,4647727.5,not_road
701964.5,4650753.5,not_road
701483.5,4647346.5,not_road
701622.5,4650448.5,not_road
704289.5,4646488.5,not_road
704155.5,4648106.5,not_road
701783.5,4649040.5,not_road
700011.5,4650863.5,not_road
702926.5,4650318.5,not_road
700020.5,4649952.5,not_road
697769.5,4648505.5,not_road
704053.5,4649022.5,not_road
698812.5,4648039.5,not_road
702854.5,4647060.5,not_road
697324.5,4651753.5,not_road
704043.5,4646825.5,not_road
700747.5,4650288.5,not_road
702519.5,4651286.5,not_road
697289.5,4650076.5,not_road
702054.5,4647206.5,not_road
697665.5,4646507.5,not_road
698018.5,4647266.5,not_road
701788.5,4651679.5,not_road
699413.5,4651359.5,not_road
701809.5,4649830.5,not_road
700593.5,4651934.5,not_road
697876.5,4650784.5,not_road
699848.5,4650385.5,not_road
701608.5,4647655.5,not_road
701303.5,4651826.5,not_road
703366.5,4651641.5,not_road
703457.5,4647484.5,not_road
701293.5,4646604.5,not_road
701495.5,4647995.5,not_road
700931.5,4647650.5,not_road
698036.5,4645931.5,not_road
704239.5,4650643.5,not_road
700702.5,4647384.5,not_road
699161.5,4646276.5,not_road
700422.5,4650168.5,not_road
702817.5,4651785.5,not_road
702690.5,4647072.5,not_road
700256.5,4651163.5,not_road
702340.5,4651531.5,not_road
703296.5,4648317.5,not_road
697494.5,4649149.5,not_road
701231.5,4647444.5,not_road
697287.5,4648839.5,not_road
700708.5,4650833.5,not_road
699182.5,4646396.5,not_road
699594.5,4649255.5,not_road
704096.5,4646771.5,not_road
699053.5,4648003.5,not_road
703931.5,4650300.5,not_road
697349.5,4651677.5,not_road
699575.5,4651601.5,not_road
703738.5,4649312.5,not_road
697762.5,4649048.5,not_road
698200.5,4649654.5,not_road
701012.5,4646689.5,not_road
699447.5,4645778.5,not_road
699861.5,4651437.5,not_road
703322.5,4647745.5,not_road
699624.5,4647418.5,not_road
700027.5,4649468.5,not_road
698882.5,4649565.5,not_road
697519.5,4649719.5,not_road
701126.5,4649464.5,not_road
700155.5,4647202.5,not_road
697580.5,4646401.5,not_road
702378.5,4651401.5,not_road
701640.5,4651141.5,not_road
698330.5,4646893.5,not_road
700671.5,4651187.5,not_road
703468.5,4651586.5,not_road
699575.5,4649279.5,not_road
703585.5,4651766.5,not_road
697281.5,4647560.5,not_road
701055.5,4648483.5,not_road
702083.5,4649513.5,not_road
697856.5,4651105.5,not_road
697735.5,4648027.5,not_road
698734.5,4649394.5,not_road
698365.5,4649377.5,not_road
700369.5,4651678.5,not_road
702586.5,4651455.5,not_road
702562.5,4650065.5,not_road
697790.5,4649256.5,not_road
704067.5,4646843.5,not_road
699926.5,4651375.5,not_road
700795.5,4650727.5,not_road
698855.5,4649657.5,not_road
698388.5,4648869.5,not_road
698625.5,4651176.5,not_road
698464.5,4645881.5,not_road
700726.5,4650220.5,not_road
701019.5,4646828.5,not_road
701175.5,4647172.5,not_road
697842.5,4646362.5,not_road
703162.5,4646362.5,not_road
698358.5,4647781.5,not_road
703981.5,4648318.5,not_road
703410.5,4648363.5,not_road
701914.5,4650687.5,not_road
701572.5,4648242.5,not_road
702511.5,4649093.5,not_road
703381.5,4647152.5,not_road
697985.5,4649746.5,not_road
699082.5,4648679.5,not_road
699156.5,4650508.5,not_road
699235.5,4649736.5,not_road
697313.5,4651591.5,not_road
701327.5,4649692.5,not_road
704233.5,4647763.5,not_road
697234.5,4647188.5,not_road
698265.5,4648388.5,not_road
702338.5,4646979.5,not_road
704272.5,4650975.5,not_road
699417.5,4651421.5,not_road
697837.5,4646911.5,not_road
703210.5,4646513.5,not_road
704191.5,4651740.5,not_road
701030.5,4646180.5,not_road
699411.5,4649194.5,not_road
700664.5,4647926.5,not_road
700043.5,4649693.5,not_road
702972.5,4649900.5,not_road
699998.5,4649421.5,not_road
698723.5,4647028.5,not_road
699684.5,4646843.5,not_road
700680.5,4650651.5,not_road
702140.5,4651957.5,not_road
704173.5,4651900.5,not_road
697594.5,4648726.5,not_road
697382.5,4650143.5,not_road
697469.5,4651180.5,not_road
704051.5,4649490.5,not_road
699280.5,4645933.5,not_road
700987.5,4649191.5,not_road
700115.5,4651726.5,not_road
702591.5,4645855.5,not_road
703368.5,4651671.5,not_road
701754.5,4647764.5,not_road
702403.5,4647188.5,not_road
701027.5,4651381.5,not_road
698063.5,4649722.5,not_road
698197.5,4647383.5,not_road
702131.5,4646582.5,not_road
702870.5,4648669.5,not_road
699349.5,4650156.5,not_road
698937.5,4647706.5,not_road
701845.5,4649900.5,not_road
701513.5,4647389.5,not_road
702520.5,4651908.5,not_road
698539.5,4645803.5,not_road
699109.5,4650342.5,not_road
698846.5,4651259.5,not_road
701638.5,4645773.5,not_road
703094.5,4646155.5,not_road
702490.5,4649019.5,not_road
702013.5,4647208.5,not_road
704099.5,4650744.5,not_road
702414.5,4646168.5,not_road
702049.5,4649664.5,not_road
703184.5,4648286.5,not_road
701722.5,4649723.5,not_road
699562.5,4651347.5,not_road
701459.5,4646404.5,not_road
698876.5,4645755.5,not_road
703696.5,4651583.5,not_road
697466.5,4649316.5,not_road
701328.5,4647532.5,not_road
698959.5,4649853.5,not_road
697582.5,4648888.5,not_road
700050.5,4650889.5,not_road
700583.5,4646908.5,not_road
699617.5,4651709.5,not_road
701349.5,4650921.5,not_road
702105.5,4646419.5,not_road
700813.5,4648753.5,not_road
702934.5,4651948.5,not_road
697729.5,4646986.5,not_road
703570.5,4649019.5,not_road
700876.5,4651304.5,not_road
703400.5,4651240.5,not_road
702844.5,4651531.5,not_road
704201.5,4648691.5,not_road
697844.5,4647761.5,not_road
698557.5,4651442.5,not_road
699725.5,4648397.5,not_road
701249.5,4646455.5,not_road
701378.5,4646332.5,not_road
700093.5,4650852.5,not_road
703875.5,4650324.5,not_road
702358.5,4647823.5,not_road
697379.5,4647253.5,not_road
702099.5,4647915.5,not_road
697728.5,4649994.5,not_road
704188.5,4646208.5,not_road
698981.5,4647925.5,not_road
697297.5,4647999.5,not_road
697708.5,4651751.5,not_road
699131.5,4650411.5,not_road
704010.5,4646146.5,not_road
700610.5,4649958.5,not_road
703072.5,4650553.5,not_road
697627.5,4649209.5,not_road
698267.5,4649692.5,not_road
702469.5,4651152.5,not_road
702893.5,4651303.5,not_road
702066.5,4650150.5,not_road
697662.5,4648435.5,not_road
701444.5,4651850.5,not_road
698932.5,4647474.5,not_road
703585.5,4650391.5,not_road
702054.5,4647595.5,not_road
698218.5,4647902.5,not_road
700076.5,4648940.5,not_road
701782.5,4650082.5,not_road
702477.5,4650794.5,not_road
697757.5,4651935.5,not_road
701304.5,4648556.5,not_road
703851.5,4648670.5,not_road
700836.5,4651265.5,not_road
704158.5,4650548.5,not_road
703068.5,4649242.5,not_road
702690.5,4649056.5,not_road
700162.5,4646004.5,not_road
701779.5,4648121.5,not_road
703099.5,4650736.5,not_road
700619.5,4650049.5,not_road
697421.5,4646911.5,not_road
700338.5,4651213.5,not_road
697793.5,4649462.5,not_road
704245.5,4646379.5,not_road
699762.5,4649441.5,not_road
701608.5,4650966.5,not_road
703255.5,4650520.5,not_road
699620.5,4649256.5,not_road
700624.5,4649479.5,not_road
701929.5,4645865.5,not_road
699674.5,4646044.5,not_road
702351.5,4646874.5,not_road
704186.5,4648279.5,not_road
697782.5,4649663.5,not_road
700517.5,4648356.5,not_road
697839.5,4646855.5,not_road
698195.5,4651557.5,not_road
702601.5,4648270.5,not_road
704067.5,4647257.5,not_road
700995.5,4649573.5,not_road
700005.5,4651417.5,not_road
700434.5,4645916.5,not_road
700483.5,4649660.5,not_road
697874.5,4648013.5,not_road
702363.5,4649567.5,not_road
702387.5,4647468.5,not_road
703062.5,4647260.5,not_road
703775.5,4650920.5,not_road
698734.5,4651179.5,not_road
702005.5,4650098.5,not_road
698066.5,4651462.5,not_road
703822.5,4646515.5,not_road
702458.5,4646039.5,not_road
700515.5,4651248.5,not_road
702355.5,4650179.5,not_road
698645.5,4646043.5,not_road
702755.5,4648264.5,not_road
699566.5,4649328.5,not_road
700295.5,4651001.5,not_road
702696.5,4649853.5,not_road
703842.5,4648783.5,not_road
701739.5,4647935.5,not_road
699101.5,4649229.5,not_road
703071.5,4650674.5,not_road
703041.5,4649059.5,not_road
702793.5,4648254.5,not_road
702596.5,4649350.5,not_road
697229.5,4646606.5,not_road
698800.5,4647613.5,not_road
697782.5,4646402.5,not_road
697841.5,4649016.5,not_road
700190.5,4650959.5,not_road
703603.5,4646165.5,not_road
698228.5,4649284.5,not_road
700619.5,4646859.5,not_road
701189.5,4651448.5,not_road
698051.5,4647536.5,not_road
698998.5,4649203.5,not_road
698266.5,4646448.5,not_road
701024.5,4648910.5,not_road
700765.5,4651180.5,not_road
703977.5,4647097.5,not_road
698222.5,4647597.5,not_road
700159.5,4651119.5,not_road
701119.5,4649519.5,not_road
700842.5,4647121.5,not_road
703808.5,4651810.5,not_road
698403.5,4649885.5,not_road
702473.5,4646162.5,not_road
701525.5,4646773.5,not_road
702827.5,4651661.5,not_road
703952.5,4646782.5,not_road
703639.5,4651739.5,not_road
697226.5,4649608.5,not_road
700960.5,4647210.5,not_road
702617.5,4648464.5,not_road
703589.5,4651252.5,not_road
698217.5,4647794.5,not_road
699648.5,4648996.5,not_road
698828.5,4645812.5,not_road
697983.5,4651538.5,not_road
700940.5,4647779.5,not_road
701538.5,4648777.5,not_road
701355.5,4648587.5,not_road
701373.5,4645790.5,not_road
702160.5,4649531.5,not_road
702514.5,4649311.5,not_road
699792.5,4649843.5,not_road
700653.5,4651934.5,not_road
704119.5,4650297.5,not_road
703304.5,4648683.5,not_road
701390.5,4645864.5,not_road
700483.5,4646073.5,not_road
701732.5,4647583.5,not_road
702817.5,4648205.5,not_road
700497.5,4650154.5,not_road
700117.5,4650226.5,not_road
701247.5,4648897.5,not_road
702753.5,4645792.5,not_road
702856.5,4647307.5,not_road
701027.5,4649499.5,not_road
700763.5,4648401.5,not_road
698034.5,4650576.5,not_road
702228.5,4651413.5,not_road
703621.5,4648544.5,not_road
702323.5,4646727.5,not_road
698098.5,4651302.5,not_road
702050.5,4648162.5,not_road
699545.5,4647545.5,not_road
701883.5,4649218.5,not_road
701225.5,4647678.5,not_road
699437.5,4651394.5,not_road
697948.5,4645923.5,not_road
702733.5,4646265.5,not_road
700065.5,4651144.5,not_road
703104.5,4648359.5,not_road
697669.5,4646309.5,not_road
701104.5,4651267.5,not_road
700973.5,4647017.5,not_road
698881.5,4649128.5,not_road
700627.5,4650418.5,not_road
701641.5,4645844.5,not_road
703791.5,4649004.5,not_road
702912.5,4648061.5,not_road
701557.5,4648329.5,not_road
697922.5,4647443.5,not_road
702034.5,4651327.5,not_road
702748.5,4648214.5,not_road
703997.5,4646768.5,not_road
701525.5,4647251.5,not_road
698110.5,4650970.5,not_road
700977.5,4648933.5,not_road
701161.5,4651387.5,not_road
698225.5,4649264.5,not_road
703938.5,4650258.5,not_road
699000.5,4646356.5,not_road
697326.5,4649708.5,not_road
700707.5,4648506.5,not_road
701223.5,4648017.5,not_road
697267.5,4649347.5,not_road
704266.5,4651201.5,not_road
700616.5,4645894.5,not_road
699167.5,4650390.5,not_road
699302.5,4649796.5,not_road
697647.5,4647459.5,not_road
697212.5,4651520.5,not_road
700973.5,4650537.5,not_road
702096.5,4646319.5,not_road
698623.5,4647267.5,not_road
702044.5,4648419.5,not_road
698623.5,4647304.5,not_road
702366.5,4649867.5,not_road
703883.5,4646824.5,not_road
703918.5,4646977.5,not_road
700298.5,4648970.5,not_road
697642.5,4647548.5,not_road
701081.5,4650611.5,not_road
697653.5,4650292.5,not_road
697928.5,4648050.5,not_road
700088.5,4651739.5,not_road
703956.5,4646311.5,not_road
701365.5,4650063.5,not_road
697283.5,4650338.5,not_road
699292.5,4651873.5,not_road
703679.5,4649796.5,not_road
701907.5,4650843.5,not_road
703788.5,4646455.5,not_road
701772.5,4646169.5,not_road
702605.5,4650688.5,not_road
700647.5,4651962.5,not_road
700902.5,4650586.5,not_road
700227.5,4651663.5,not_road
699462.5,4647566.5,not_road
697871.5,4651385.5,not_road
699213.5,4650681.5,not_road
702596.5,4646425.5,not_road
701053.5,4647371.5,not_road
